x,y,nx,ny,pressure,cp,cf,rho,u,v,mach,tag,wall_distance
0.8566595857,0.01974014791,0.1175863109,0.9930626664,3.22724671e+01,1.05287080e+00,0.00000000e+00,1.02105742e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,bc-4,0.0001
0.7750275017,0.02895573887,0.1068276347,0.994277555,3.21435133e+01,7.94963195e-01,0.00000000e+00,1.01589926e+00,4.52809900e-01,0.00000000e+00,6.79214850e-02,bc-4,0.0001
0.902423623,-0.01417496931,0.1239082794,-0.9922936754,3.23248254e+01,1.15758723e+00,0.00000000e+00,1.02315174e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,bc-4,0.0001
0.6974394932,-0.03688771349,0.09646971283,-0.9953359204,3.19853077e+01,4.78551808e-01,0.00000000e+00,1.00957104e+00,7.22113697e-01,0.00000000e+00,1.08317055e-01,bc-4,0.0001
0.8440705861,-0.02121987727,0.1158982555,-0.9932610907,3.22554665e+01,1.01886957e+00,0.00000000e+00,1.02037739e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,bc-4,0.0001
0.9987545126,0.001434619677,0.1387390893,0.9903289681,3.23856776e+01,1.27929177e+00,0.00000000e+00,1.02558584e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,bc-4,0.0001
0.5264617271,-0.05119560996,0.06848578256,-0.9976520925,3.15857538e+01,-3.20555920e-01,0.00000000e+00,9.93588882e-01,1.14915444e+00,0.00000000e+00,1.72373166e-01,bc-4,0.0001
0.03082801824,0.02875151489,-0.3885334247,0.9214346303,3.21261813e+01,7.60299206e-01,0.00000000e+00,1.01520598e+00,4.89592478e-01,0.00000000e+00,7.34388717e-02,bc-4,0.0001
0.5964630327,0.04592322196,0.08127263874,0.9966919074,3.17491131e+01,6.16267215e-03,0.00000000e+00,1.00012325e+00,9.96913902e-01,0.00000000e+00,1.49537085e-01,bc-4,0.0001
0.8440705861,0.02121987727,0.1158982555,0.9932610907,3.22554665e+01,1.01886957e+00,0.00000000e+00,1.02037739e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,bc-4,0.0001
0.5964630327,-0.04592322196,0.08127263874,-0.9966919074,3.17491131e+01,6.16267215e-03,0.00000000e+00,1.00012325e+00,9.96913902e-01,0.00000000e+00,1.49537085e-01,bc-4,0.0001
0.7750275017,-0.02895573887,0.1068276347,-0.994277555,3.21435133e+01,7.94963195e-01,0.00000000e+00,1.01589926e+00,4.52809900e-01,0.00000000e+00,6.79214850e-02,bc-4,0.0001
0.2104073709,0.05793647382,-0.05026419538,0.9987359564,3.14300513e+01,-6.31960923e-01,0.00000000e+00,9.87360782e-01,1.27748226e+00,0.00000000e+00,1.91622339e-01,bc-4,0.0001
0.4559337542,0.05549872788,0.05265021293,0.9986130157,3.14428387e+01,-6.06386136e-01,0.00000000e+00,9.87872277e-01,1.26743289e+00,0.00000000e+00,1.90114934e-01,bc-4,0.0001
0.05982176856,-0.0383286139,-0.2570708234,-0.9663925661,3.19886590e+01,4.85254453e-01,0.00000000e+00,1.00970509e+00,7.17457697e-01,0.00000000e+00,1.07618655e-01,bc-4,0.0001
0,0,-0.9950549949,0.09932551118,3.22460317e+01,1.00000000e+00,0.00000000e+00,1.02000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,bc-4,0.0001
0.9801960532,-0.004005085042,0.135674407,-0.9907534786,3.23791180e+01,1.26617242e+00,0.00000000e+00,1.02532345e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,bc-4,0.0001
0.01980394683,-0.02349041751,-0.4846534423,-0.8747062598,3.21754666e+01,8.58869659e-01,0.00000000e+00,1.01717739e+00,3.75673184e-01,0.00000000e+00,5.63509776e-02,bc-4,0.0001
0.8037969602,-0.02580966008,0.110586571,-0.9938664952,3.21938703e+01,8.95677060e-01,0.00000000e+00,1.01791354e+00,3.22990619e-01,0.00000000e+00,4.84485928e-02,bc-4,0.0001
0.001245487425,0.006192335611,-0.9411274931,0.3380518328,3.22436883e+01,9.95313200e-01,0.00000000e+00,1.01990626e+00,6.84602087e-02,0.00000000e+00,1.02690313e-02,bc-4,0.0001
0.9801960532,0.004005085042,0.135674407,0.9907534786,3.23791180e+01,1.26617242e+00,0.00000000e+00,1.02532345e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,bc-4,0.0001
0.8688042319,-0.01829197834,0.119232838,-0.9928663205,3.22878170e+01,1.08357057e+00,0.00000000e+00,1.02167141e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,bc-4,0.0001
0.3522209105,-0.059439809,0.0212150082,-0.9997749364,3.13186263e+01,-8.54810799e-01,0.00000000e+00,9.82903784e-01,1.36191439e+00,0.00000000e+00,2.04287158e-01,bc-4,0.0001
0.4209112846,0.05718604328,0.04331346989,0.9990615313,3.13866602e+01,-7.18743013e-01,0.00000000e+00,9.85625140e-01,1.31100840e+00,0.00000000e+00,1.96651259e-01,bc-4,0.0001
0.2398802757,-0.05912744782,-0.03123279075,-0.9995121374,3.13738281e+01,-7.44407389e-01,0.00000000e+00,9.85111852e-01,1.32076016e+00,0.00000000e+00,1.98114023e-01,bc-4,0.0001
0.1082994865,0.04817044412,-0.1535762179,0.988136805,3.17665874e+01,4.11114041e-02,0.00000000e+00,1.00082223e+00,9.79228572e-01,0.00000000e+00,1.46884286e-01,bc-4,0.0001
0.02502009963,-0.02615679378,-0.4332403271,-0.9012784359,3.21525574e+01,8.13051216e-01,0.00000000e+00,1.01626102e+00,4.32375744e-01,0.00000000e+00,6.48563616e-02,bc-4,0.0001
0.7448878701,0.03213351298,0.1028685945,0.9946949544,3.20856047e+01,6.79145844e-01,0.00000000e+00,1.01358292e+00,5.66439897e-01,0.00000000e+00,8.49659845e-02,bc-4,0.0001
0.997199108,0.00165231288,0.1384777943,0.9903655388,3.23852203e+01,1.27837709e+00,0.00000000e+00,1.02556754e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,bc-4,0.0001
0.6645444366,-0.0399993333,0.09181840342,-0.9957757683,3.19106540e+01,3.29244502e-01,0.00000000e+00,1.00658489e+00,8.18996641e-01,0.00000000e+00,1.22849496e-01,bc-4,0.0001
0.001245487425,-0.006192335611,-0.9411274931,-0.3380518328,3.22436883e+01,9.95313200e-01,0.00000000e+00,1.01990626e+00,6.84602087e-02,0.00000000e+00,1.02690313e-02,bc-4,0.0001
0.9482736218,0.008293327731,0.130653526,0.9914280893,3.23621183e+01,1.23217304e+00,0.00000000e+00,1.02464346e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,bc-4,0.0001
1,0.00126,0.1389226525,0.9903032347,3.23860317e+01,1.28000000e+00,0.00000000e+00,1.02560000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,bc-4,0.0001
0.7293509161,-0.03372408571,0.1008029248,-0.9949064129,3.20538911e+01,6.15718683e-01,0.00000000e+00,1.01231437e+00,6.19904280e-01,0.00000000e+00,9.29856421e-02,bc-4,0.0001
0.2249724983,-0.05859519347,-0.04048660222,-0.9991800814,3.13999397e+01,-6.92184177e-01,0.00000000e+00,9.86156316e-01,1.30083980e+00,0.00000000e+00,1.95125969e-01,bc-4,0.0001
0.6811047819,0.03845221134,0.09418788309,0.9955544398,3.19486648e+01,4.05266015e-01,0.00000000e+00,1.00810532e+00,7.71189980e-01,0.00000000e+00,1.15678497e-01,bc-4,0.0001
0.6477790895,0.04152460243,0.08935221605,0.9960000911,3.18714622e+01,2.50860969e-01,0.00000000e+00,1.00501722e+00,8.65528180e-01,0.00000000e+00,1.29829227e-01,bc-4,0.0001
0.9922326639,0.002344621624,0.1376490092,0.9904810701,3.23836473e+01,1.27523104e+00,0.00000000e+00,1.02550462e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,bc-4,0.0001
0.6137171691,-0.04449124103,0.0840900433,-0.99645816,3.17904317e+01,8.87998897e-02,0.00000000e+00,1.00177600e+00,9.54568023e-01,0.00000000e+00,1.43185203e-01,bc-4,0.0001
0.3188952181,-0.0599372817,0.008201800803,-0.9999663647,3.13108195e+01,-8.70424455e-01,0.00000000e+00,9.82591511e-01,1.36763462e+00,0.00000000e+00,2.05145193e-01,bc-4,0.0001
0.5616158634,-0.04866041223,0.07520743325,-0.9971679106,3.16663702e+01,-1.59323150e-01,0.00000000e+00,9.96813537e-01,1.07671870e+00,0.00000000e+00,1.61507804e-01,bc-4,0.0001
0.05172637816,-0.03606336269,-0.2844178667,-0.9587004105,3.20274220e+01,5.62780596e-01,0.00000000e+00,1.01125561e+00,6.61225683e-01,0.00000000e+00,9.91838525e-02,bc-4,0.0001
0.07764700207,0.04257472617,-0.2100676045,0.9776868627,3.19042296e+01,3.16395610e-01,0.00000000e+00,1.00632791e+00,8.26803719e-01,0.00000000e+00,1.24020558e-01,bc-4,0.0001
0.9627795333,0.006365093444,0.1328980806,0.9911297091,3.23707477e+01,1.24943200e+00,0.00000000e+00,1.02498864e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,bc-4,0.0001
